-0.8000 0.0000
0.0000 0.0000
0.8000 0.0000
-0.8000 -0.2667
0.0000 -0.2667
0.8000 -0.2667
-0.8000 -0.5333
0.0000 -0.5333
0.8000 -0.5333
-0.8000 -0.8000
0.0000 -0.8000
0.8000 -0.8000
